commit_hash,date,author,filepath,lines_added,lines_deleted,net_change,file_type
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/src/services/unified_ingestion.py,40,45,-5,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/src/services/workflow.py,5,6,-1,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/src/storage/files.py,1,3,-2,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/conftest.py,1,1,0,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/domain/test_value_objects.py,45,46,-1,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/locustfile.py,40,39,1,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/test_api.py,5,10,-5,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/test_conformance_tracking.py,14,5,9,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/test_contracts.py,48,44,4,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/test_deferred_ingestion.py,2,1,1,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/test_e2e_pm4py_features.py,66,35,31,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/test_ocpm_router.py,2,2,0,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,backend/tests/test_properties.py,91,82,9,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,benchmark_random.py,0,32,-32,py
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,dev.sh,60,0,60,sh
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-001_research.yaml,10,0,10,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-002_research.yaml,9,0,9,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-003_research.yaml,6,0,6,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-004_research.yaml,6,0,6,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-005_research.yaml,9,0,9,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-006_research.yaml,6,0,6,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-007_research.yaml,6,0,6,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-008_research.yaml,6,0,6,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-009_research.yaml,6,0,6,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-010_research.yaml,6,0,6,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-011_research.yaml,6,0,6,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-012_research.yaml,6,0,6,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-013_research.yaml,7,0,7,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-014_research.yaml,36,0,36,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,docs/cpo/analysis_specs/DIS-015_research.yaml,32,0,32,yaml
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/docs/test-devconsole.html,64,0,64,html
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/api/modules/discovery.ts,57,0,57,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/api/modules/index.ts,1,1,0,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/api/queryKeys.ts,8,0,8,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/api/transformers.ts,2,1,1,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/api/types.ts,13,0,13,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/AlertCard.tsx,0,2,-2,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/AutomationRuleEditor.tsx,5,7,-2,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/BottleneckPanel.tsx,5,5,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/ConnectionWizard.tsx,1,4,-3,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/DashboardBuilder.tsx,3,7,-4,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/DataSourceCard.tsx,0,1,-1,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/DeviationViewer.tsx,5,6,-1,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/FilterPresetManager.tsx,37,45,-8,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/IntegrationPanel.tsx,6,14,-8,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/MetricCard.tsx,4,4,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/ObjectCard.tsx,7,8,-1,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/ObjectListPage.tsx,8,8,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/PredictionModelCard.tsx,2,5,-3,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/ProcessNode.tsx,13,13,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/SkeletonCard.tsx,0,1,-1,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/StatusBadge.tsx,4,6,-2,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/components/WorkQueueList.tsx,8,12,-4,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/index.ts,2,0,2,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/utils/devLogger.ts,4,4,0,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/utils/instrumentedFetch.ts,173,0,173,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/libs/shared/design-system/src/utils/useInstrumentedNavigate.ts,44,0,44,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/App.tsx,15,24,-9,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/components/DevConsole.tsx,92,27,65,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/components/DevConsoleDiagnostic.tsx,70,0,70,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/JobStatusPanel.module.css,160,0,160,css
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/JobStatusPanel.tsx,137,0,137,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/ModelList.module.css,171,0,171,css
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/ModelList.tsx,148,0,148,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/index.ts,7,0,7,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/viewers/GraphViewer.module.css,63,0,63,css
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/viewers/GraphViewer.tsx,181,0,181,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/viewers/JSONViewer.module.css,106,0,106,css
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/viewers/JSONViewer.tsx,126,0,126,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/components/viewers/index.ts,6,0,6,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/hooks/index.ts,12,0,12,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/hooks/useDiscovery.ts,193,0,193,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/index.ts,35,0,35,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/pages/DiscoveryPage.module.css,153,0,153,css
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/pages/DiscoveryPage.tsx,238,0,238,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/pages/index.ts,5,0,5,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/discovery/types.ts,151,0,151,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/components/ActivitiesPanel.tsx,240,0,240,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/components/AnalysisModeSelector.module.css,238,0,238,css
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/components/AnalysisModeSelector.tsx,355,0,355,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/components/CaseCoverageGauge.tsx,102,0,102,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/components/ProcessCanvas.tsx,88,28,60,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/components/ProcessKPIBar.tsx,20,4,16,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/components/VariantPanel.tsx,40,22,18,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/components/index.ts,7,0,7,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/hooks/index.ts,22,0,22,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/mocks/orderToCash.ts,500,0,500,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/pages/ExplorerDetailPage.tsx,262,120,142,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/pages/ExplorerIndexPage.tsx,4,4,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/routes.tsx,1,1,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/utils/colorScales.ts,1,1,0,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/utils/fallbackData.ts,268,0,268,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/explorer/utils/layoutAlgorithms.ts,2,2,0,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/kpi/components/AutomationTab.tsx,1,2,-1,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/kpi/components/DeadlinesTab.tsx,1,2,-1,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/kpi/components/PerformanceTab.tsx,2,2,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/projects/hooks/useAnalyzeDataset.ts,7,4,3,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/projects/hooks/useUploadDataset.ts,3,2,1,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/projects/pages/ProjectDetailPage.tsx,31,5,26,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/components/WizardStepper.tsx,51,0,51,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/components/steps/ConfigureStep.tsx,354,0,354,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/components/steps/FinalizeStep.tsx,266,0,266,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/components/steps/MapDataStep.tsx,203,0,203,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/components/steps/UploadStep.tsx,136,0,136,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/components/steps/index.ts,5,0,5,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/hooks/useJobStream.ts,164,0,164,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/hooks/useUploadWizard.ts,212,0,212,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/index.ts,17,0,17,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/pages/UploadWizardPage.tsx,260,0,260,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/features/upload-wizard/types.ts,66,0,66,ts
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/main.tsx,22,0,22,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/pages/TestBenchPage.tsx,2,2,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/pages/settings/NotificationsTab.tsx,2,2,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/pages/settings/PreferencesTab.tsx,2,2,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/pages/settings/ProfileTab.tsx,3,3,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,frontend-new/src/pages/settings/SettingsPage.tsx,1,1,0,tsx
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,sample_event_log.csv,0,6,-6,csv
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,stop-dev.sh,23,0,23,sh
ec8560e,checkpoint: saving work 2026-01-04-1512,Naman Agarwal,test_prescriptive.py,0,80,-80,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,.pre-commit-config.yaml,18,0,18,yaml
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,Makefile,40,0,40,no_extension
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/.importlinter,0,42,-42,importlinter
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/alembic/versions/010_add_user_id_to_async_jobs.py,35,0,35,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/pyproject.toml,39,13,26,toml
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/api/routers/datasets.py,53,23,30,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/api/routers/dev_logs_stream.py,14,6,8,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/api/routers/discovery.py,60,8,52,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/api/routers/ocpm.py,104,20,84,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/api/routers/predictions.py,17,4,13,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/api/routers/visualization.py,35,56,-21,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/infrastructure/log_broker.py,24,4,20,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/infrastructure/tasks.py,113,58,55,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/models/orm.py,4,0,4,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/services/duckdb_ingestion.py,2,2,0,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/services/event_log_loader.py,17,2,15,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/src/services/unified_ingestion.py,27,5,22,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/tests/conftest.py,2,2,0,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,backend/tests/test_discovery_router.py,6,6,0,py
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,frontend-new/eslint.config.mjs,29,5,24,mjs
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,frontend-new/knip.json,32,0,32,json
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,frontend-new/package-lock.json,460,0,460,json
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,frontend-new/package.json,1,0,1,json
a828655,"feat: Implement async processing for OCEL uploads and OC-PN discovery, add async job tracking, and introduce streaming file uploads.",Naman Agarwal,frontend-new/tsconfig.json,20,6,14,json
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/Makefile,24,3,21,no_extension
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/alembic/versions/009_add_result_json_to_analyses.py,27,0,27,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/dev.sh,44,0,44,sh
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/examples/devconsole-export-sample.json,109,0,109,json
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/migrations/001_rename_to_datasets.sql,93,0,93,sql
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/migrations/002_mega_alignment.sql,172,0,172,sql
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/__init__.py,2,0,2,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/analyses.py,80,78,2,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/auth.py,53,31,22,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/conformance.py,5,5,0,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/datasets.py,230,56,174,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/dev_log.py,28,2,26,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/dev_logs_stream.py,61,9,52,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/discovery.py,10,4,6,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/predictions.py,2,2,0,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/projects.py,5,4,1,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/simulation.py,16,7,9,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/visualization.py,3,7,-4,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/api/routers/workspaces.py,5,7,-2,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/core/etag.py,5,0,5,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/core/idempotency.py,37,2,35,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/core/middleware.py,26,17,9,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/core/safe_unpickler.py,85,0,85,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/domain/repositories.py,23,23,0,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/infrastructure/cache.py,4,1,3,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/infrastructure/log_broker.py,3,1,2,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/infrastructure/tasks.py,563,25,538,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/models/orm.py,7,3,4,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/models/repositories.py,50,52,-2,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/analysis_registry.py,313,0,313,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/dataset_writer.py,4,0,4,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/duckdb_ingestion.py,145,64,81,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/event_log_loader.py,90,87,3,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/ingestion.py,29,32,-3,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/mining.py,44,39,5,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/ocpm.py,5,1,4,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/prediction.py,5,2,3,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/recommendation.py,3,3,0,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/storage.py,20,20,0,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/src/services/unified_ingestion.py,165,0,165,py
8bc43ed,"docs: Reorganize documentation, introduce new CEO/CTO/CPO reports and vision, and update backend services and frontend components.",Naman Agarwal,backend/test_schema_migration.py,95,0,95,py
